    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  312	56.90	0.0000	0.9546	0.9554	1.0000	0.0008	1.0000
  313	56.70	0.0000	0.9536	0.9547	1.0000	0.0012	1.0000
  314	56.90	0.0000	0.9527	0.9536	1.0000	0.0010	1.0000
  315	55.40	0.0000	0.9537	0.9547	1.0000	0.0011	1.0000
  316	56.10	0.0000	0.9532	0.9542	1.0000	0.0011	1.0000
  317	56.50	0.0000	0.9527	0.9538	1.0000	0.0011	1.0000
  318	56.30	0.0000	0.9532	0.9543	1.0000	0.0011	1.0000
  319	55.60	0.0000	0.9524	0.9535	1.0000	0.0012	1.0000
  320	56.20	0.0000	0.9537	0.9546	1.0000	0.0010	1.0000
  321	56.40	0.0000	0.9536	0.9543	1.0000	0.0008	1.0000
  322	56.70	0.0000	0.9545	0.9552	1.0000	0.0008	1.0000
  323	57.00	0.0000	0.9538	0.9544	1.0000	0.0006	1.0000
  324	56.80	0.0000	0.9528	0.9535	1.0000	0.0007	1.0000
  325	56.80	0.0000	0.9529	0.9535	1.0000	0.0007	1.0000
  326	56.30	0.0000	0.9520	0.9527	1.0000	0.0007	1.0000
  327	55.50	0.0000	0.9522	0.9532	1.0000	0.0011	1.0000
  328	55.80	0.0000	0.9519	0.9529	1.0000	0.0010	1.0000
  329	56.40	0.0000	0.9518	0.9528	1.0000	0.0010	1.0000
  330	56.40	0.0000	0.9515	0.9524	1.0000	0.0009	1.0000
  331	56.30	0.0000	0.9520	0.9530	1.0000	0.0010	1.0000
  332	55.90	0.0000	0.9513	0.9522	1.0000	0.0010	1.0000
  333	54.50	0.0000	0.9516	0.9526	1.0000	0.0010	1.0000
  334	54.60	0.0000	0.9507	0.9515	1.0000	0.0009	1.0000
  335	53.80	0.0000	0.9499	0.9509	1.0000	0.0010	1.0000
  336	54.50	0.0000	0.9508	0.9518	1.0000	0.0011	1.0000
  337	53.80	0.0000	0.9516	0.9526	1.0000	0.0011	1.0000
  338	54.30	0.0000	0.9512	0.9523	1.0000	0.0011	1.0000
  339	54.20	0.0000	0.9505	0.9518	1.0000	0.0014	1.0000
  340	53.70	0.0000	0.9505	0.9514	1.0000	0.0010	1.0000
  341	54.70	0.0000	0.9505	0.9514	1.0000	0.0009	1.0000
  342	54.40	0.0000	0.9499	0.9507	1.0000	0.0008	1.0000
  343	54.40	0.0000	0.9508	0.9519	1.0000	0.0012	1.0000
  344	53.80	0.0000	0.9511	0.9522	1.0000	0.0011	1.0000
  345	54.10	0.0000	0.9495	0.9506	1.0000	0.0011	1.0000
  346	54.10	0.0000	0.9500	0.9511	1.0000	0.0011	1.0000
  347	53.70	0.0000	0.9500	0.9511	1.0000	0.0012	1.0000
  348	54.10	0.0000	0.9499	0.9509	1.0000	0.0010	1.0000
  349	54.00	0.0000	0.9495	0.9505	1.0000	0.0010	1.0000
  350	54.60	0.0000	0.9484	0.9494	1.0000	0.0011	1.0000
  351	54.80	0.0000	0.9474	0.9486	1.0000	0.0012	1.0000
  352	54.10	0.0000	0.9473	0.9485	1.0000	0.0012	1.0000
  353	53.50	0.0000	0.9482	0.9493	1.0000	0.0011	1.0000
  354	53.10	0.0000	0.9472	0.9483	1.0000	0.0012	1.0000
  355	52.90	0.0000	0.9468	0.9480	1.0000	0.0013	1.0000
  356	52.00	0.0000	0.9462	0.9468	1.0000	0.0007	1.0000
  357	52.20	0.0000	0.9451	0.9458	1.0000	0.0007	1.0000
  358	51.90	0.0000	0.9434	0.9441	1.0000	0.0008	1.0000
  359	51.50	0.0000	0.9423	0.9429	1.0000	0.0007	1.0000
  360	49.90	0.0000	0.9407	0.9415	1.0000	0.0008	1.0000
  361	50.10	0.0000	0.9393	0.9399	1.0000	0.0007	1.0000
  362	50.40	0.0000	0.9386	0.9396	1.0000	0.0011	1.0000
  363	50.50	0.0000	0.9388	0.9397	1.0000	0.0010	1.0000
  364	50.10	0.0000	0.9380	0.9387	1.0000	0.0008	1.0000
  365	49.30	0.0000	0.9363	0.9370	1.0000	0.0007	1.0000
  366	47.90	0.0000	0.9353	0.9359	1.0000	0.0007	1.0000
  367	48.20	0.0000	0.9332	0.9340	1.0000	0.0009	1.0000
  368	48.00	0.0000	0.9323	0.9330	1.0000	0.0008	1.0000
  369	48.00	0.0000	0.9307	0.9318	1.0000	0.0011	1.0000
  370	48.20	0.0000	0.9299	0.9310	1.0000	0.0012	1.0000
  371	48.70	0.0000	0.9305	0.9313	1.0000	0.0009	1.0000
  372	48.60	0.0000	0.9295	0.9304	1.0000	0.0010	1.0000
