    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  127	69.10	0.0000	0.8762	0.9748	1.0000	0.1011	1.0000
  128	68.40	0.0000	0.8750	0.9746	1.0000	0.1021	1.0000
  129	68.50	0.0000	0.8720	0.9739	1.0000	0.1047	1.0000
  130	68.40	0.0000	0.8704	0.9737	1.0000	0.1061	1.0000
  131	68.10	0.0000	0.8668	0.9730	1.0000	0.1091	1.0000
  132	68.40	0.0000	0.8671	0.9730	1.0000	0.1089	1.0000
  133	67.60	0.0000	0.8649	0.9726	1.0000	0.1107	1.0000
  134	66.60	0.0000	0.8682	0.9733	1.0000	0.1080	1.0000
  135	65.60	0.0000	0.8674	0.9731	1.0000	0.1087	1.0000
  136	64.50	0.0000	0.8636	0.9724	1.0000	0.1118	1.0000
  137	64.20	0.0000	0.8667	0.9730	1.0000	0.1093	1.0000
  138	64.10	0.0000	0.8647	0.9726	1.0000	0.1110	1.0000
  139	64.00	0.0000	0.8659	0.9728	1.0000	0.1099	1.0000
  140	64.00	0.0000	0.8649	0.9726	1.0000	0.1108	1.0000
  141	62.90	0.0000	0.8675	0.9732	1.0000	0.1086	1.0000
  142	63.30	0.0000	0.8695	0.9736	1.0000	0.1070	1.0000
  143	63.50	0.0000	0.8708	0.9739	1.0000	0.1058	1.0000
  144	63.80	0.0000	0.8711	0.9739	1.0000	0.1056	1.0000
  145	62.40	0.0000	0.8705	0.9738	1.0000	0.1061	1.0000
  146	62.30	0.0000	0.8696	0.9737	1.0000	0.1069	1.0000
  147	61.00	0.0000	0.8682	0.9734	1.0000	0.1081	1.0000
  148	61.10	0.0000	0.8660	0.9729	1.0000	0.1099	1.0000
  149	59.80	0.0000	0.8663	0.9730	1.0000	0.1097	1.0000
  150	59.50	0.0000	0.8655	0.9728	1.0000	0.1103	1.0000
  151	59.70	0.0000	0.8607	0.9719	1.0000	0.1144	1.0000
  152	59.80	0.0000	0.8613	0.9720	1.0000	0.1139	1.0000
  153	59.30	0.0000	0.8603	0.9718	1.0000	0.1147	1.0000
  154	59.70	0.0000	0.8596	0.9716	1.0000	0.1153	1.0000
  155	59.80	0.0000	0.8617	0.9721	1.0000	0.1135	1.0000
  156	59.60	0.0000	0.8630	0.9724	1.0000	0.1124	1.0000
  157	59.20	0.0000	0.8613	0.9720	1.0000	0.1139	1.0000
  158	59.20	0.0000	0.8598	0.9717	1.0000	0.1152	1.0000
  159	58.80	0.0000	0.8595	0.9716	1.0000	0.1154	1.0000
  160	58.80	0.0000	0.8575	0.9712	1.0000	0.1171	1.0000
  161	58.90	0.0000	0.8553	0.9708	1.0000	0.1190	1.0000
  162	59.10	0.0000	0.8499	0.9698	1.0000	0.1236	1.0000
  163	59.20	0.0000	0.8478	0.9693	1.0000	0.1254	1.0000
  164	58.90	0.0000	0.8462	0.9690	1.0000	0.1267	1.0000
  165	59.00	0.0000	0.8465	0.9691	1.0000	0.1265	1.0000
  166	59.00	0.0000	0.8514	0.9701	1.0000	0.1224	1.0000
  167	59.60	0.0000	0.8526	0.9703	1.0000	0.1213	1.0000
  168	59.60	0.0000	0.8521	0.9702	1.0000	0.1217	1.0000
  169	59.00	0.0000	0.8507	0.9699	1.0000	0.1229	1.0000
  170	58.70	0.0000	0.8496	0.9697	1.0000	0.1238	1.0000
  171	59.00	0.0000	0.8505	0.9699	1.0000	0.1231	1.0000
  172	59.10	0.0000	0.8485	0.9695	1.0000	0.1248	1.0000
  173	58.90	0.0000	0.8481	0.9694	1.0000	0.1252	1.0000
  174	59.00	0.0000	0.8492	0.9696	1.0000	0.1242	1.0000
  175	57.60	0.0000	0.8459	0.9689	1.0000	0.1270	1.0000
  176	56.70	0.0000	0.8425	0.9683	1.0000	0.1298	1.0000
  177	56.70	0.0000	0.8457	0.9689	1.0000	0.1271	1.0000
