    gen	allel	   Ho	   Hs	   Ht	  Fis	  Fst	  Fit
  176	60.00	0.0000	0.9706	0.9708	1.0000	0.0002	1.0000
  177	58.40	0.0000	0.9701	0.9703	1.0000	0.0003	1.0000
  178	58.70	0.0000	0.9697	0.9700	1.0000	0.0003	1.0000
  179	57.90	0.0000	0.9700	0.9700	1.0000	-0.0000	1.0000
  180	58.00	0.0000	0.9689	0.9690	1.0000	0.0001	1.0000
  181	57.80	0.0000	0.9695	0.9695	1.0000	0.0000	1.0000
  182	57.80	0.0000	0.9696	0.9694	1.0000	-0.0002	1.0000
  183	57.20	0.0000	0.9686	0.9685	1.0000	-0.0001	1.0000
  184	57.10	0.0000	0.9675	0.9675	1.0000	0.0000	1.0000
  185	55.60	0.0000	0.9666	0.9669	1.0000	0.0003	1.0000
  186	55.30	0.0000	0.9657	0.9657	1.0000	-0.0000	1.0000
  187	53.40	0.0000	0.9657	0.9657	1.0000	-0.0000	1.0000
  188	53.10	0.0000	0.9659	0.9660	1.0000	0.0001	1.0000
  189	53.10	0.0000	0.9662	0.9665	1.0000	0.0002	1.0000
  190	53.40	0.0000	0.9668	0.9668	1.0000	-0.0000	1.0000
  191	53.80	0.0000	0.9666	0.9666	1.0000	0.0000	1.0000
  192	52.70	0.0000	0.9669	0.9671	1.0000	0.0002	1.0000
  193	52.30	0.0000	0.9675	0.9680	1.0000	0.0005	1.0000
  194	51.90	0.0000	0.9680	0.9684	1.0000	0.0004	1.0000
  195	52.00	0.0000	0.9674	0.9678	1.0000	0.0004	1.0000
  196	52.00	0.0000	0.9673	0.9676	1.0000	0.0003	1.0000
  197	51.70	0.0000	0.9671	0.9674	1.0000	0.0003	1.0000
  198	51.20	0.0000	0.9668	0.9669	1.0000	0.0001	1.0000
  199	51.00	0.0000	0.9662	0.9663	1.0000	0.0002	1.0000
  200	51.20	0.0000	0.9659	0.9660	1.0000	0.0001	1.0000
  201	51.10	0.0000	0.9668	0.9670	1.0000	0.0002	1.0000
  202	51.20	0.0000	0.9668	0.9670	1.0000	0.0003	1.0000
  203	50.00	0.0000	0.9671	0.9671	1.0000	-0.0001	1.0000
  204	50.30	0.0000	0.9675	0.9676	1.0000	0.0002	1.0000
  205	50.60	0.0000	0.9674	0.9675	1.0000	0.0001	1.0000
  206	50.10	0.0000	0.9666	0.9666	1.0000	0.0001	1.0000
  207	50.10	0.0000	0.9671	0.9672	1.0000	0.0001	1.0000
  208	50.10	0.0000	0.9671	0.9671	1.0000	-0.0000	1.0000
